session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,1,rcdcnycy,234,hotellingmarkup_2p_050t_03,WaitPage,1486578170,0,14,False
1,1,rcdcnycy,239,hotellingmarkup_2p_050t_03,task,1486578177,7,15,False
1,1,rcdcnycy,240,hotellingmarkup_2p_050t_03,WaitPage,1486578177,0,15,False
1,1,rcdcnycy,245,hotellingmarkup_2p_050t_03,task,1486578185,8,16,False
1,1,rcdcnycy,246,hotellingmarkup_2p_050t_03,WaitPage,1486578185,0,16,False
1,1,rcdcnycy,251,hotellingmarkup_2p_050t_03,task,1486578193,8,17,False
1,1,rcdcnycy,252,hotellingmarkup_2p_050t_03,WaitPage,1486578193,0,17,False
1,1,rcdcnycy,257,hotellingmarkup_2p_050t_03,task,1486578200,7,18,False
1,1,rcdcnycy,258,hotellingmarkup_2p_050t_03,WaitPage,1486578200,0,18,False
1,1,rcdcnycy,263,hotellingmarkup_2p_050t_03,task,1486578208,8,19,False
1,1,rcdcnycy,264,hotellingmarkup_2p_050t_03,WaitPage,1486578208,0,19,False
1,1,rcdcnycy,269,hotellingmarkup_2p_050t_03,task,1486578215,7,20,False
1,1,rcdcnycy,270,hotellingmarkup_2p_050t_03,WaitPage,1486578216,1,20,False
1,1,rcdcnycy,271,hotellingmarkup_2p_050t_03,ResultsWaitPage,1486578216,0,20,False
1,1,rcdcnycy,272,hotellingmarkup_2p_050t_03,round_results_summary,1486578222,6,20,True
1,1,rcdcnycy,273,hotellingmarkup_2p_100t_04,round_init_wait,1486578226,4,1,True
1,1,rcdcnycy,274,hotellingmarkup_2p_100t_04,WaitPage1,1486578227,1,1,False
1,1,rcdcnycy,275,hotellingmarkup_2p_100t_04,task,1486578234,7,1,False
1,1,rcdcnycy,276,hotellingmarkup_2p_100t_04,WaitPage,1486578234,0,1,False
1,1,rcdcnycy,281,hotellingmarkup_2p_100t_04,task,1486578242,8,2,False
1,1,rcdcnycy,282,hotellingmarkup_2p_100t_04,WaitPage,1486578242,0,2,False
1,1,rcdcnycy,287,hotellingmarkup_2p_100t_04,task,1486578250,8,3,False
1,1,rcdcnycy,288,hotellingmarkup_2p_100t_04,WaitPage,1486578251,1,3,False
1,1,rcdcnycy,293,hotellingmarkup_2p_100t_04,task,1486578258,7,4,False
1,1,rcdcnycy,294,hotellingmarkup_2p_100t_04,WaitPage,1486578258,0,4,False
1,1,rcdcnycy,299,hotellingmarkup_2p_100t_04,task,1486578266,8,5,False
1,1,rcdcnycy,300,hotellingmarkup_2p_100t_04,WaitPage,1486578266,0,5,False
1,1,rcdcnycy,305,hotellingmarkup_2p_100t_04,task,1486578274,8,6,False
1,1,rcdcnycy,306,hotellingmarkup_2p_100t_04,WaitPage,1486578274,0,6,False
1,1,rcdcnycy,311,hotellingmarkup_2p_100t_04,task,1486578282,8,7,False
1,1,rcdcnycy,312,hotellingmarkup_2p_100t_04,WaitPage,1486578282,0,7,False
1,1,rcdcnycy,317,hotellingmarkup_2p_100t_04,task,1486578290,8,8,False
1,1,rcdcnycy,318,hotellingmarkup_2p_100t_04,WaitPage,1486578290,0,8,False
1,1,rcdcnycy,323,hotellingmarkup_2p_100t_04,task,1486578298,8,9,False
1,1,rcdcnycy,324,hotellingmarkup_2p_100t_04,WaitPage,1486578298,0,9,False
1,1,rcdcnycy,329,hotellingmarkup_2p_100t_04,task,1486578305,7,10,False
1,1,rcdcnycy,330,hotellingmarkup_2p_100t_04,WaitPage,1486578306,1,10,False
1,1,rcdcnycy,335,hotellingmarkup_2p_100t_04,task,1486578313,7,11,False
1,1,rcdcnycy,336,hotellingmarkup_2p_100t_04,WaitPage,1486578314,1,11,False
1,1,rcdcnycy,341,hotellingmarkup_2p_100t_04,task,1486578321,7,12,False
1,1,rcdcnycy,342,hotellingmarkup_2p_100t_04,WaitPage,1486578321,0,12,False
1,1,rcdcnycy,347,hotellingmarkup_2p_100t_04,task,1486578329,8,13,False
1,1,rcdcnycy,348,hotellingmarkup_2p_100t_04,WaitPage,1486578329,0,13,False
1,1,rcdcnycy,353,hotellingmarkup_2p_100t_04,task,1486578337,8,14,False
1,1,rcdcnycy,354,hotellingmarkup_2p_100t_04,WaitPage,1486578337,0,14,False
1,1,rcdcnycy,359,hotellingmarkup_2p_100t_04,task,1486578344,7,15,False
1,1,rcdcnycy,360,hotellingmarkup_2p_100t_04,WaitPage,1486578344,0,15,False
1,1,rcdcnycy,365,hotellingmarkup_2p_100t_04,task,1486578352,8,16,False
1,1,rcdcnycy,366,hotellingmarkup_2p_100t_04,WaitPage,1486578352,0,16,False
1,1,rcdcnycy,371,hotellingmarkup_2p_100t_04,task,1486578360,8,17,False
1,1,rcdcnycy,372,hotellingmarkup_2p_100t_04,WaitPage,1486578360,0,17,False
1,1,rcdcnycy,377,hotellingmarkup_2p_100t_04,task,1486578367,7,18,False
1,1,rcdcnycy,378,hotellingmarkup_2p_100t_04,WaitPage,1486578368,1,18,False
1,1,rcdcnycy,383,hotellingmarkup_2p_100t_04,task,1486578375,7,19,False
1,1,rcdcnycy,384,hotellingmarkup_2p_100t_04,WaitPage,1486578375,0,19,False
1,1,rcdcnycy,389,hotellingmarkup_2p_100t_04,task,1486578383,8,20,False
1,1,rcdcnycy,390,hotellingmarkup_2p_100t_04,WaitPage,1486578383,0,20,False
1,1,rcdcnycy,391,hotellingmarkup_2p_100t_04,ResultsWaitPage,1486578383,0,20,False
1,1,rcdcnycy,392,hotellingmarkup_2p_100t_04,round_results_summary,1486578390,7,20,True
1,1,rcdcnycy,393,hotellingmarkup_2p_010t_05,round_init_wait,1486578393,3,1,True
1,1,rcdcnycy,394,hotellingmarkup_2p_010t_05,WaitPage1,1486578393,0,1,False
1,1,rcdcnycy,395,hotellingmarkup_2p_010t_05,task,1486578401,8,1,False
1,1,rcdcnycy,396,hotellingmarkup_2p_010t_05,WaitPage,1486578401,0,1,False
1,1,rcdcnycy,401,hotellingmarkup_2p_010t_05,task,1486578408,7,2,False
1,1,rcdcnycy,402,hotellingmarkup_2p_010t_05,WaitPage,1486578409,1,2,False
1,1,rcdcnycy,407,hotellingmarkup_2p_010t_05,task,1486578416,7,3,False
1,1,rcdcnycy,408,hotellingmarkup_2p_010t_05,WaitPage,1486578417,1,3,False
1,1,rcdcnycy,413,hotellingmarkup_2p_010t_05,task,1486578424,7,4,False
1,1,rcdcnycy,414,hotellingmarkup_2p_010t_05,WaitPage,1486578424,0,4,False
1,1,rcdcnycy,419,hotellingmarkup_2p_010t_05,task,1486578432,8,5,False
1,1,rcdcnycy,420,hotellingmarkup_2p_010t_05,WaitPage,1486578432,0,5,False
1,1,rcdcnycy,425,hotellingmarkup_2p_010t_05,task,1486578439,7,6,False
1,1,rcdcnycy,426,hotellingmarkup_2p_010t_05,WaitPage,1486578439,0,6,False
1,1,rcdcnycy,431,hotellingmarkup_2p_010t_05,task,1486578447,8,7,False
1,1,rcdcnycy,432,hotellingmarkup_2p_010t_05,WaitPage,1486578447,0,7,False
1,1,rcdcnycy,437,hotellingmarkup_2p_010t_05,task,1486578455,8,8,False
1,1,rcdcnycy,438,hotellingmarkup_2p_010t_05,WaitPage,1486578455,0,8,False
1,1,rcdcnycy,443,hotellingmarkup_2p_010t_05,task,1486578462,7,9,False
1,1,rcdcnycy,444,hotellingmarkup_2p_010t_05,WaitPage,1486578462,0,9,False
